fold,subject,nsdId,repeat_1,repeat_2,raw_cosine_same_image
fold_06,6,71753,3,3,0.9438843727111816
fold_06,6,71894,1,1,0.945896327495575
fold_06,6,71894,2,2,0.9309054017066956
fold_06,6,71894,3,3,0.8798144459724426
fold_06,6,72015,1,1,0.9427127838134766
fold_06,6,72015,2,2,0.9290739893913269
fold_06,6,72015,3,3,0.9007043838500977
fold_06,6,72080,1,1,0.9253565669059753
fold_06,6,72080,2,2,0.9064127206802368
fold_06,6,72080,3,3,0.9337015151977539
fold_06,6,72209,1,1,0.9388056397438049
fold_06,6,72209,2,2,0.9394975900650024
fold_06,6,72209,3,3,0.9081661105155945
fold_06,6,72312,1,1,0.949033260345459
fold_06,6,72312,2,2,0.9408380389213562
fold_06,6,72312,3,3,0.9412301182746887
fold_06,6,72605,1,1,0.9328603744506836
fold_06,6,72605,2,2,0.9099286198616028
fold_06,6,72605,3,3,0.9436436295509338
fold_06,6,72719,1,1,0.9101884365081787
fold_06,6,72719,2,2,0.887398362159729
fold_06,6,72719,3,3,0.9337018132209778
fold_06,6,72948,1,1,0.9333179593086243
fold_06,6,72948,2,2,0.9197115898132324
fold_06,6,72948,3,3,0.9415362477302551
fold_07,7,2950,1,1,0.8706643581390381
fold_07,7,2950,2,2,0.9237384796142578
fold_07,7,2950,3,3,0.9335338473320007
fold_07,7,2990,1,1,0.9325354099273682
fold_07,7,2990,2,2,0.9276348352432251
fold_07,7,2990,3,3,0.9384722113609314
fold_07,7,3049,1,1,0.9453719258308411
fold_07,7,3049,2,2,0.8697632551193237
fold_07,7,3049,3,3,0.9502034783363342
fold_07,7,3077,1,1,0.9576231241226196
fold_07,7,3077,2,2,0.948567807674408
fold_07,7,3077,3,3,0.9038230776786804
fold_07,7,3146,1,1,0.9485971331596375
fold_07,7,3146,2,2,0.9166055917739868
fold_07,7,3146,3,3,0.943705141544342
fold_07,7,3157,1,1,0.9388258457183838
fold_07,7,3157,2,2,0.9514419436454773
fold_07,7,3157,3,3,0.9499028325080872
fold_07,7,3164,1,1,0.9471864700317383
fold_07,7,3164,2,2,0.9407585263252258
fold_07,7,3164,3,3,0.9477545619010925
fold_07,7,3171,1,1,0.9145514369010925
fold_07,7,3171,2,2,0.9414006471633911
fold_07,7,3171,3,3,0.9415045380592346
fold_07,7,3181,1,1,0.9387785196304321
fold_07,7,3181,2,2,0.9212496876716614
fold_07,7,3181,3,3,0.905014157295227
fold_07,7,3386,1,1,0.9500694274902344
fold_07,7,3386,2,2,0.9558181762695312
fold_07,7,3386,3,3,0.938062846660614
fold_07,7,3434,1,1,0.9299248456954956
fold_07,7,3434,2,2,0.9044079780578613
fold_07,7,3434,3,3,0.9191386699676514
fold_07,7,3449,1,1,0.9160370230674744
fold_07,7,3449,2,2,0.9540519118309021
fold_07,7,3449,3,3,0.9415816068649292
fold_07,7,3489,1,1,0.9216576218605042
fold_07,7,3489,2,2,0.9044142365455627
fold_07,7,3489,3,3,0.9358676075935364
fold_07,7,3626,1,1,0.9511473774909973
fold_07,7,3626,2,2,0.9392648935317993
fold_07,7,3626,3,3,0.9586363434791565
fold_07,7,3682,1,1,0.9005947709083557
fold_07,7,3682,2,2,0.9510146975517273
fold_07,7,3682,3,3,0.9308350086212158
fold_07,7,3687,1,1,0.9431851506233215
fold_07,7,3687,2,2,0.9369214177131653
fold_07,7,3687,3,3,0.8778368234634399
fold_07,7,3729,1,1,0.9565964341163635
fold_07,7,3729,2,2,0.9216282367706299
fold_07,7,3729,3,3,0.9451018571853638
fold_07,7,3809,1,1,0.9405960440635681
fold_07,7,3809,2,2,0.9275984764099121
fold_07,7,3809,3,3,0.9467151761054993
fold_07,7,3842,1,1,0.9285383820533752
fold_07,7,3842,2,2,0.9234581589698792
fold_07,7,3842,3,3,0.9187142252922058
fold_07,7,3847,1,1,0.901559591293335
fold_07,7,3847,2,2,0.9330704212188721
fold_07,7,3847,3,3,0.9231126308441162
fold_07,7,3856,1,1,0.9497276544570923
fold_07,7,3856,2,2,0.9527663588523865
fold_07,7,3856,3,3,0.8835840225219727
fold_07,7,3913,1,1,0.9236517548561096
fold_07,7,3913,2,2,0.9373247027397156
fold_07,7,3913,3,3,0.9363323450088501
fold_07,7,3951,1,1,0.9223082661628723
fold_07,7,3951,2,2,0.9420385360717773
fold_07,7,3951,3,3,0.9386192560195923
fold_07,7,4051,1,1,0.9435907602310181
fold_07,7,4051,2,2,0.8864125609397888
fold_07,7,4051,3,3,0.9035676121711731
fold_07,7,4058,1,1,0.9585458636283875
fold_07,7,4058,2,2,0.7383490204811096
fold_07,7,4058,3,3,0.9210832118988037
fold_07,7,4129,1,1,0.933973491191864
fold_07,7,4129,2,2,0.9534557461738586
fold_07,7,4129,3,3,0.9544344544410706
fold_07,7,4156,1,1,0.9356999397277832
fold_07,7,4156,2,2,0.9405760169029236
fold_07,7,4156,3,3,0.9222456812858582
fold_07,7,4249,1,1,0.9003394246101379
fold_07,7,4249,2,2,0.929079532623291
fold_07,7,4249,3,3,0.9352269172668457
fold_07,7,4423,1,1,0.9379898309707642
fold_07,7,4423,2,2,0.9469106793403625
fold_07,7,4423,3,3,0.9538476467132568
fold_07,7,4436,1,1,0.9283553957939148
fold_07,7,4436,2,2,0.9192709922790527
fold_07,7,4436,3,3,0.9133527874946594
fold_07,7,4612,1,1,0.9564788341522217
fold_07,7,4612,2,2,0.9442397356033325
fold_07,7,4612,3,3,0.7832212448120117
fold_07,7,4667,1,1,0.8768773078918457
fold_07,7,4667,2,2,0.9045528769493103
fold_07,7,4667,3,3,0.9053239822387695
fold_07,7,4690,1,1,0.9320194721221924
fold_07,7,4690,2,2,0.9383584260940552
fold_07,7,4690,3,3,0.9446794390678406
fold_07,7,4768,1,1,0.9428138732910156
fold_07,7,4768,2,2,0.9469552040100098
fold_07,7,4768,3,3,0.9262244701385498
fold_07,7,4786,1,1,0.9504243731498718
fold_07,7,4786,2,2,0.9424594044685364
fold_07,7,4786,3,3,0.930866539478302
fold_07,7,4835,1,1,0.9381299614906311
fold_07,7,4835,2,2,0.930305004119873
fold_07,7,4835,3,3,0.9124900102615356
fold_07,7,4869,1,1,0.9352716207504272
fold_07,7,4869,2,2,0.9349877238273621
fold_07,7,4869,3,3,0.9403338432312012
fold_07,7,4892,1,1,0.9517196416854858
fold_07,7,4892,2,2,0.9087680578231812
fold_07,7,4892,3,3,0.9353314638137817
fold_07,7,4930,1,1,0.959442675113678
fold_07,7,4930,2,2,0.9459854960441589
fold_07,7,4930,3,3,0.9482539892196655
fold_07,7,5034,1,1,0.9384333491325378
fold_07,7,5034,2,2,0.9540117979049683
fold_07,7,5034,3,3,0.9462199211120605
fold_07,7,5106,1,1,0.915131151676178
fold_07,7,5106,2,2,0.9089965224266052
fold_07,7,5106,3,3,0.8980145454406738
fold_07,7,5204,1,1,0.9077591896057129
fold_07,7,5204,2,2,0.9142784476280212
fold_07,7,5204,3,3,0.9100499749183655
fold_07,7,5301,1,1,0.913320004940033
fold_07,7,5301,2,2,0.9467689394950867
fold_07,7,5301,3,3,0.9411355257034302
fold_07,7,5338,1,1,0.944513738155365
fold_07,7,5338,2,2,0.9297458529472351
fold_07,7,5338,3,3,0.9417514204978943
fold_07,7,5459,1,1,0.9253196716308594
fold_07,7,5459,2,2,0.9329985976219177
fold_07,7,5459,3,3,0.9134620428085327
fold_07,7,5542,1,1,0.929071843624115
fold_07,7,5542,2,2,0.8994957804679871
fold_07,7,5542,3,3,0.8992288708686829
fold_07,7,5583,1,1,0.9567971229553223
fold_07,7,5583,2,2,0.8626772165298462
fold_07,7,5583,3,3,0.8939459919929504
fold_07,7,5602,1,1,0.9175226092338562
fold_07,7,5602,2,2,0.9254493117332458
fold_07,7,5602,3,3,0.9188145399093628
fold_07,7,5714,1,1,0.8695101737976074
fold_07,7,5714,2,2,0.9384133219718933
fold_07,7,5714,3,3,0.9393267035484314
fold_07,7,6199,1,1,0.9464731216430664
fold_07,7,6199,2,2,0.9213019013404846
fold_07,7,6199,3,3,0.9433807730674744
fold_07,7,6222,1,1,0.9486472010612488
fold_07,7,6222,2,2,0.9228667616844177
fold_07,7,6222,3,3,0.787562370300293
fold_07,7,6431,1,1,0.9368941187858582
fold_07,7,6431,2,2,0.9420732259750366
fold_07,7,6431,3,3,0.9521315097808838
fold_07,7,6444,1,1,0.9331642389297485
fold_07,7,6444,2,2,0.911882221698761
fold_07,7,6444,3,3,0.8862388134002686
fold_07,7,6489,1,1,0.9313738942146301
fold_07,7,6489,2,2,0.9370743632316589
fold_07,7,6489,3,3,0.9371422529220581
fold_07,7,6514,1,1,0.9400811195373535
fold_07,7,6514,2,2,0.9248969554901123
fold_07,7,6514,3,3,0.936630368232727
fold_07,7,6521,1,1,0.9578720927238464
fold_07,7,6521,2,2,0.9499707818031311
fold_07,7,6521,3,3,0.9517702460289001
fold_07,7,6558,1,1,0.9622557759284973
fold_07,7,6558,2,2,0.9520379304885864
fold_07,7,6558,3,3,0.9206859469413757
fold_07,7,6801,1,1,0.9413381814956665
fold_07,7,6801,2,2,0.9560239315032959
fold_07,7,6801,3,3,0.9259433746337891
fold_07,7,7007,1,1,0.9633500576019287
fold_07,7,7007,2,2,0.9557502865791321
fold_07,7,7007,3,3,0.9293724894523621
fold_07,7,7039,1,1,0.9455119967460632
fold_07,7,7039,2,2,0.8942260146141052
fold_07,7,7039,3,3,0.9211180806159973
fold_07,7,7120,1,1,0.9436705112457275
fold_07,7,7120,2,2,0.9354028105735779
fold_07,7,7120,3,3,0.8489607572555542
fold_07,7,7207,1,1,0.9498377442359924
fold_07,7,7207,2,2,0.9626418948173523
fold_07,7,7207,3,3,0.9528347253799438
fold_07,7,7366,1,1,0.9347323775291443
fold_07,7,7366,2,2,0.947903037071228
fold_07,7,7366,3,3,0.951780378818512
fold_07,7,7409,1,1,0.9118403196334839
fold_07,7,7409,2,2,0.9074221849441528
fold_07,7,7409,3,3,0.907623291015625
fold_07,7,7418,1,1,0.9398518800735474
fold_07,7,7418,2,2,0.9477326273918152
fold_07,7,7418,3,3,0.9313246011734009
fold_07,7,7480,1,1,0.9461323022842407
fold_07,7,7480,2,2,0.9326164722442627
fold_07,7,7480,3,3,0.9464582800865173
fold_07,7,7654,1,1,0.9106804728507996
fold_07,7,7654,2,2,0.9280794858932495
fold_07,7,7654,3,3,0.9449666738510132
fold_07,7,7840,1,1,0.9465616941452026
fold_07,7,7840,2,2,0.9083929657936096
fold_07,7,7840,3,3,0.9511044025421143
fold_07,7,7859,1,1,0.9129676818847656
fold_07,7,7859,2,2,0.8681710958480835
fold_07,7,7859,3,3,0.9281138181686401
fold_07,7,7944,1,1,0.946814239025116
fold_07,7,7944,2,2,0.9302513003349304
fold_07,7,7944,3,3,0.9238362908363342
fold_07,7,7948,1,1,0.9348167777061462
fold_07,7,7948,2,2,0.9117754697799683
fold_07,7,7948,3,3,0.9131019711494446
fold_07,7,7954,1,1,0.9305707812309265
fold_07,7,7954,2,2,0.9373942613601685
fold_07,7,7954,3,3,0.8797827959060669
fold_07,7,8006,1,1,0.9524549841880798
fold_07,7,8006,2,2,0.9443567991256714
fold_07,7,8006,3,3,0.9312881827354431
fold_07,7,8109,1,1,0.9398883581161499
fold_07,7,8109,2,2,0.9538795351982117
fold_07,7,8109,3,3,0.930073082447052
fold_07,7,8204,1,1,0.9033092856407166
fold_07,7,8204,2,2,0.9110673069953918
fold_07,7,8204,3,3,0.8817918300628662
fold_07,7,8225,1,1,0.8821399807929993
fold_07,7,8225,2,2,0.9433217644691467
fold_07,7,8225,3,3,0.9340393543243408
fold_07,7,8387,1,1,0.9440935850143433
fold_07,7,8387,2,2,0.9449460506439209
fold_07,7,8387,3,3,0.9118898510932922
fold_07,7,8394,1,1,0.9124680757522583
fold_07,7,8394,2,2,0.918817937374115
fold_07,7,8394,3,3,0.9521073698997498
fold_07,7,8415,1,1,0.9430057406425476
fold_07,7,8415,2,2,0.9158011078834534
fold_07,7,8415,3,3,0.9330782294273376
fold_07,7,8435,1,1,0.9197292327880859
fold_07,7,8435,2,2,0.9328892230987549
fold_07,7,8435,3,3,0.9495408535003662
fold_07,7,8465,1,1,0.9159152507781982
fold_07,7,8465,2,2,0.9301810264587402
fold_07,7,8465,3,3,0.9153217077255249
fold_07,7,8509,1,1,0.9321544766426086
fold_07,7,8509,2,2,0.9347965121269226
fold_07,7,8509,3,3,0.9498040080070496
fold_07,7,8646,1,1,0.9446381330490112
fold_07,7,8646,2,2,0.9219545125961304
fold_07,7,8646,3,3,0.9191937446594238
fold_07,7,8807,1,1,0.9430233836174011
fold_07,7,8807,2,2,0.9314786195755005
fold_07,7,8807,3,3,0.9441390037536621
fold_07,7,8843,1,1,0.934063196182251
fold_07,7,8843,2,2,0.9263467788696289
fold_07,7,8843,3,3,0.8766113519668579
fold_07,7,8933,1,1,0.9473297595977783
fold_07,7,8933,2,2,0.9297465682029724
fold_07,7,8933,3,3,0.940672755241394
fold_07,7,9027,1,1,0.9117990732192993
fold_07,7,9027,2,2,0.9263821840286255
fold_07,7,9027,3,3,0.9330532550811768
fold_07,7,9048,1,1,0.9310916066169739
fold_07,7,9048,2,2,0.9207716584205627
fold_07,7,9048,3,3,0.9359222054481506
fold_07,7,9147,1,1,0.9505618214607239
fold_07,7,9147,2,2,0.9210728406906128
fold_07,7,9147,3,3,0.944633960723877
fold_07,7,9230,1,1,0.912997841835022
fold_07,7,9230,2,2,0.9513251781463623
fold_07,7,9230,3,3,0.9262562990188599
fold_07,7,9434,1,1,0.9154073596000671
fold_07,7,9434,2,2,0.9399968981742859
fold_07,7,9434,3,3,0.9335432648658752
fold_07,7,9722,1,1,0.8597699403762817
fold_07,7,9722,2,2,0.8666538000106812
fold_07,7,9722,3,3,0.8959670662879944
fold_07,7,9847,1,1,0.9103376865386963
fold_07,7,9847,2,2,0.9531977772712708
fold_07,7,9847,3,3,0.9342669248580933
fold_07,7,9865,1,1,0.9386120438575745
fold_07,7,9865,2,2,0.9499194025993347
fold_07,7,9865,3,3,0.940061628818512
fold_07,7,9917,1,1,0.9251977801322937
fold_07,7,9917,2,2,0.9315577149391174
fold_07,7,9917,3,3,0.9014288187026978
fold_07,7,10006,1,1,0.9440091252326965
fold_07,7,10006,2,2,0.9270170331001282
fold_07,7,10006,3,3,0.9385319948196411
fold_07,7,10046,1,1,0.9257096648216248
fold_07,7,10046,2,2,0.9441356062889099
fold_07,7,10046,3,3,0.8827239274978638
fold_07,7,10064,1,1,0.9473716020584106
fold_07,7,10064,2,2,0.9304758906364441
fold_07,7,10064,3,3,0.917895495891571
fold_07,7,10105,1,1,0.9136162996292114
fold_07,7,10105,2,2,0.9237614870071411
fold_07,7,10105,3,3,0.9440717101097107
fold_07,7,10107,1,1,0.8551997542381287
fold_07,7,10107,2,2,0.8413443565368652
fold_07,7,10107,3,3,0.9362108111381531
fold_07,7,10244,1,1,0.9337815046310425
fold_07,7,10244,2,2,0.9390849471092224
fold_07,7,10244,3,3,0.9356968998908997
fold_07,7,10471,1,1,0.9319794178009033
fold_07,7,10471,2,2,0.9244775772094727
fold_07,7,10471,3,3,0.942074179649353
fold_07,7,10507,1,1,0.9380677938461304
fold_07,7,10507,2,2,0.9357290267944336
fold_07,7,10507,3,3,0.9236627817153931
fold_07,7,10610,1,1,0.9414351582527161
fold_07,7,10610,2,2,0.9169959425926208
fold_07,7,10610,3,3,0.9334412217140198
fold_07,7,11159,1,1,0.9086803197860718
fold_07,7,11159,2,2,0.9198042750358582
fold_07,7,11159,3,3,0.94186931848526
fold_07,7,11333,1,1,0.9194077253341675
fold_07,7,11333,2,2,0.9561237096786499
fold_07,7,11333,3,3,0.9495934844017029
fold_07,7,11487,1,1,0.93226158618927
fold_07,7,11487,2,2,0.8905699253082275
fold_07,7,11487,3,3,0.9092068672180176
fold_07,7,11521,1,1,0.9318988919258118
fold_07,7,11521,2,2,0.9393269419670105
fold_07,7,11521,3,3,0.9557784795761108
fold_07,7,11617,1,1,0.9464262127876282
fold_07,7,11617,2,2,0.9193611741065979
fold_07,7,11617,3,3,0.9537991881370544
fold_07,7,11635,1,1,0.9508524537086487
fold_07,7,11635,2,2,0.9367275834083557
fold_07,7,11635,3,3,0.9352598786354065
fold_07,7,11689,1,1,0.9336286783218384
fold_07,7,11689,2,2,0.9130594730377197
fold_07,7,11689,3,3,0.9361763596534729
fold_07,7,11725,1,1,0.9290937781333923
fold_07,7,11725,2,2,0.9337953925132751
fold_07,7,11725,3,3,0.9151411056518555
fold_07,7,11796,1,1,0.9543938636779785
fold_07,7,11796,2,2,0.945059597492218
fold_07,7,11796,3,3,0.9272685647010803
fold_07,7,11837,1,1,0.9481281042098999
fold_07,7,11837,2,2,0.9565137624740601
fold_07,7,11837,3,3,0.955419659614563
fold_07,7,11844,1,1,0.9316642880439758
fold_07,7,11844,2,2,0.9236295223236084
fold_07,7,11844,3,3,0.9261492490768433
fold_07,7,11932,1,1,0.9446566700935364
fold_07,7,11932,2,2,0.9359318017959595
fold_07,7,11932,3,3,0.9498106837272644
fold_07,7,11942,1,1,0.906731367111206
fold_07,7,11942,2,2,0.9404556751251221
fold_07,7,11942,3,3,0.9371901750564575
fold_07,7,11952,1,1,0.9292919635772705
fold_07,7,11952,2,2,0.8682916164398193
fold_07,7,11952,3,3,0.897097647190094
fold_07,7,12308,1,1,0.9383446574211121
fold_07,7,12308,2,2,0.9353503584861755
fold_07,7,12308,3,3,0.9441633820533752
fold_07,7,12634,1,1,0.9389073252677917
fold_07,7,12634,2,2,0.9354171752929688
fold_07,7,12634,3,3,0.8765993118286133
fold_07,7,12685,1,1,0.8715118765830994
fold_07,7,12685,2,2,0.949985921382904
fold_07,7,12685,3,3,0.9234914183616638
fold_07,7,12796,1,1,0.9266724586486816
fold_07,7,12796,2,2,0.9404718279838562
fold_07,7,12796,3,3,0.9240449666976929
fold_07,7,12798,1,1,0.925356924533844
fold_07,7,12798,2,2,0.9237614870071411
fold_07,7,12798,3,3,0.8962379693984985
fold_07,7,12922,1,1,0.9402037858963013
fold_07,7,12922,2,2,0.9344218373298645
fold_07,7,12922,3,3,0.9332661032676697
fold_07,7,12937,1,1,0.9422191381454468
fold_07,7,12937,2,2,0.9288007616996765
fold_07,7,12937,3,3,0.9332548379898071
fold_07,7,13138,1,1,0.9308632016181946
fold_07,7,13138,2,2,0.939923882484436
fold_07,7,13138,3,3,0.9455263018608093
fold_07,7,13230,1,1,0.9282109141349792
fold_07,7,13230,2,2,0.9614096879959106
fold_07,7,13230,3,3,0.8992653489112854
fold_07,7,13312,1,1,0.9025219678878784
fold_07,7,13312,2,2,0.9375079274177551
fold_07,7,13312,3,3,0.9415732026100159
fold_07,7,13314,1,1,0.9039341807365417
fold_07,7,13314,2,2,0.948279619216919
fold_07,7,13314,3,3,0.8994548916816711
fold_07,7,13613,1,1,0.9121749997138977
fold_07,7,13613,2,2,0.9598222970962524
fold_07,7,13613,3,3,0.9378001689910889
fold_07,7,13653,1,1,0.9177552461624146
fold_07,7,13653,2,2,0.9476725459098816
fold_07,7,13653,3,3,0.9255396127700806
fold_07,7,13662,1,1,0.9452725052833557
fold_07,7,13662,2,2,0.9431292414665222
fold_07,7,13662,3,3,0.9207897782325745
fold_07,7,13720,1,1,0.8555866479873657
fold_07,7,13720,2,2,0.896100640296936
fold_07,7,13720,3,3,0.8621993660926819
fold_07,7,14121,1,1,0.933068573474884
fold_07,7,14121,2,2,0.9172862768173218
fold_07,7,14121,3,3,0.9136285185813904
fold_07,7,14179,1,1,0.9043827056884766
fold_07,7,14179,2,2,0.8934224843978882
fold_07,7,14179,3,3,0.9426683783531189
fold_07,7,14528,1,1,0.9276629090309143
fold_07,7,14528,2,2,0.9421113729476929
fold_07,7,14528,3,3,0.934125542640686
fold_07,7,14594,1,1,0.9371354579925537
fold_07,7,14594,2,2,0.9482435584068298
fold_07,7,14594,3,3,0.9289146065711975
fold_07,7,14610,1,1,0.9246867299079895
fold_07,7,14610,2,2,0.9441732168197632
fold_07,7,14610,3,3,0.9502261877059937
fold_07,7,14644,1,1,0.9518587589263916
fold_07,7,14644,2,2,0.9405918121337891
fold_07,7,14644,3,3,0.9458058476448059
fold_07,7,14793,1,1,0.9432495832443237
fold_07,7,14793,2,2,0.9589084386825562
fold_07,7,14793,3,3,0.942412257194519
fold_07,7,14808,1,1,0.9322222471237183
fold_07,7,14808,2,2,0.9406030178070068
fold_07,7,14808,3,3,0.915452241897583
fold_07,7,14820,1,1,0.7182204127311707
fold_07,7,14820,2,2,0.8830730319023132
fold_07,7,14820,3,3,0.9386536478996277
fold_07,7,14898,1,1,0.9299800395965576
fold_07,7,14898,2,2,0.9289700984954834
fold_07,7,14898,3,3,0.9574013948440552
fold_07,7,14931,1,1,0.9286875128746033
fold_07,7,14931,2,2,0.9307445883750916
fold_07,7,14931,3,3,0.9392968416213989
fold_07,7,15003,1,1,0.9257513880729675
fold_07,7,15003,2,2,0.9363638758659363
fold_07,7,15003,3,3,0.9467321634292603
fold_07,7,15364,1,1,0.8966408371925354
fold_07,7,15364,2,2,0.922884464263916
fold_07,7,15364,3,3,0.93523770570755
fold_07,7,15492,1,1,0.9343023896217346
fold_07,7,15492,2,2,0.9218629002571106
fold_07,7,15492,3,3,0.9351427555084229
fold_07,7,15506,1,1,0.9461126923561096
fold_07,7,15506,2,2,0.9631765484809875
fold_07,7,15506,3,3,0.9256739616394043
fold_07,7,15819,1,1,0.9578352570533752
fold_07,7,15819,2,2,0.9126147627830505
fold_07,7,15819,3,3,0.8870980739593506
fold_07,7,15939,1,1,0.932493269443512
fold_07,7,15939,2,2,0.9011520743370056
fold_07,7,15939,3,3,0.9567042589187622
fold_07,7,16063,1,1,0.9487675428390503
fold_07,7,16063,2,2,0.9324327111244202
fold_07,7,16063,3,3,0.9130415916442871
fold_07,7,16252,1,1,0.9164106845855713
fold_07,7,16252,2,2,0.9310230612754822
fold_07,7,16252,3,3,0.9283093810081482
fold_07,7,16344,1,1,0.9029532074928284
fold_07,7,16344,2,2,0.9399797916412354
fold_07,7,16344,3,3,0.9493154287338257
fold_07,7,16466,1,1,0.9518770575523376
fold_07,7,16466,2,2,0.9230174422264099
fold_07,7,16466,3,3,0.9460700750350952
fold_07,7,16616,1,1,0.9041516184806824
fold_07,7,16616,2,2,0.9097900390625
fold_07,7,16616,3,3,0.9358021020889282
fold_07,7,16702,1,1,0.9499832987785339
fold_07,7,16702,2,2,0.919999897480011
fold_07,7,16702,3,3,0.9117205739021301
fold_07,7,16723,1,1,0.9506396055221558
fold_07,7,16723,2,2,0.9482224583625793
fold_07,7,16723,3,3,0.8992540240287781
fold_07,7,16823,1,1,0.9499521255493164
fold_07,7,16823,2,2,0.9286770820617676
fold_07,7,16823,3,3,0.8592026233673096
fold_07,7,16917,1,1,0.888900101184845
fold_07,7,16917,2,2,0.9531571865081787
fold_07,7,16917,3,3,0.9192718267440796
fold_07,7,17048,1,1,0.9352446794509888
fold_07,7,17048,2,2,0.9342350363731384
fold_07,7,17048,3,3,0.8848547339439392
fold_07,7,17238,1,1,0.9469887018203735
fold_07,7,17238,2,2,0.9372110962867737
fold_07,7,17238,3,3,0.8699333667755127
fold_07,7,17374,1,1,0.9359114766120911
fold_07,7,17374,2,2,0.9336345195770264
fold_07,7,17374,3,3,0.9201682806015015
fold_07,7,17450,1,1,0.8825197219848633
fold_07,7,17450,2,2,0.88862144947052
fold_07,7,17450,3,3,0.9420598745346069
fold_07,7,17463,1,1,0.8946519494056702
fold_07,7,17463,2,2,0.950431227684021
fold_07,7,17463,3,3,0.9151760339736938
fold_07,7,17485,1,1,0.9428418874740601
fold_07,7,17485,2,2,0.943943977355957
fold_07,7,17485,3,3,0.8839746117591858
fold_07,7,17549,1,1,0.9280697107315063
fold_07,7,17549,2,2,0.9322738647460938
fold_07,7,17549,3,3,0.9415706992149353
fold_07,7,17595,1,1,0.8960025906562805
fold_07,7,17595,2,2,0.9519160389900208
fold_07,7,17595,3,3,0.948341965675354
fold_07,7,17776,1,1,0.9317358136177063
fold_07,7,17776,2,2,0.9275333285331726
fold_07,7,17776,3,3,0.8756908178329468
fold_07,7,17934,1,1,0.9112525582313538
fold_07,7,17934,2,2,0.9337026476860046
fold_07,7,17934,3,3,0.9241580367088318
fold_07,7,17942,1,1,0.8972272276878357
fold_07,7,17942,2,2,0.9475743770599365
fold_07,7,17942,3,3,0.9244951009750366
fold_07,7,18268,1,1,0.9322637915611267
fold_07,7,18268,2,2,0.9342066645622253
fold_07,7,18268,3,3,0.9330416917800903
fold_07,7,18434,1,1,0.9503819942474365
fold_07,7,18434,2,2,0.872189462184906
fold_07,7,18434,3,3,0.955956757068634
fold_07,7,18483,1,1,0.9553672075271606
fold_07,7,18483,2,2,0.8773877024650574
fold_07,7,18483,3,3,0.9196586608886719
fold_07,7,18505,1,1,0.9180195927619934
fold_07,7,18505,2,2,0.9332371950149536
fold_07,7,18505,3,3,0.8916361927986145
fold_07,7,18543,1,1,0.9309930801391602
fold_07,7,18543,2,2,0.9442970752716064
fold_07,7,18543,3,3,0.9417803287506104
fold_07,7,18690,1,1,0.9327706694602966
fold_07,7,18690,2,2,0.9315481185913086
fold_07,7,18690,3,3,0.930088996887207
fold_07,7,18796,1,1,0.9362592697143555
fold_07,7,18796,2,2,0.9390955567359924
fold_07,7,18796,3,3,0.854991614818573
fold_07,7,19074,1,1,0.9456809759140015
fold_07,7,19074,2,2,0.9464663863182068
fold_07,7,19074,3,3,0.9462547898292542
fold_07,7,19181,1,1,0.932405948638916
fold_07,7,19181,2,2,0.9557192325592041
fold_07,7,19181,3,3,0.9248577952384949
fold_07,7,19199,1,1,0.9347399473190308
fold_07,7,19199,2,2,0.9356595277786255
fold_07,7,19199,3,3,0.9385391473770142
fold_07,7,19200,1,1,0.9456834197044373
fold_07,7,19200,2,2,0.9284676909446716
fold_07,7,19200,3,3,0.9262786507606506
fold_07,7,19292,1,1,0.9489966630935669
fold_07,7,19292,2,2,0.9261677265167236
fold_07,7,19292,3,3,0.9329994320869446
fold_07,7,19436,1,1,0.9424226880073547
fold_07,7,19436,2,2,0.9309930205345154
fold_07,7,19436,3,3,0.9378347396850586
fold_07,7,19690,1,1,0.9383707642555237
fold_07,7,19690,2,2,0.9399307370185852
fold_07,7,19690,3,3,0.9273443818092346
fold_07,7,19933,1,1,0.9416395425796509
fold_07,7,19933,2,2,0.9307321906089783
fold_07,7,19933,3,3,0.9517930150032043
fold_07,7,20054,1,1,0.9579108357429504
fold_07,7,20054,2,2,0.9254040122032166
fold_07,7,20054,3,3,0.9435796737670898
fold_07,7,20080,1,1,0.9310813546180725
fold_07,7,20080,2,2,0.9452446699142456
fold_07,7,20080,3,3,0.9050402641296387
fold_07,7,20206,1,1,0.9353455901145935
fold_07,7,20206,2,2,0.9257522821426392
fold_07,7,20206,3,3,0.940867006778717
fold_07,7,20223,1,1,0.8511143922805786
fold_07,7,20223,2,2,0.9425954222679138
fold_07,7,20223,3,3,0.901980996131897
fold_07,7,20265,1,1,0.9535309672355652
fold_07,7,20265,2,2,0.9337965846061707
fold_07,7,20265,3,3,0.8975421190261841
fold_07,7,20307,1,1,0.9309255480766296
fold_07,7,20307,2,2,0.9299333691596985
fold_07,7,20307,3,3,0.9034685492515564
fold_07,7,20442,1,1,0.9466392397880554
fold_07,7,20442,2,2,0.944473922252655
fold_07,7,20442,3,3,0.9331910610198975
fold_07,7,20633,1,1,0.9451922178268433
fold_07,7,20633,2,2,0.9362229704856873
fold_07,7,20633,3,3,0.9412200450897217
fold_07,7,20650,1,1,0.9493445158004761
fold_07,7,20650,2,2,0.919532060623169
fold_07,7,20650,3,3,0.9345495700836182
fold_07,7,20738,1,1,0.9527676701545715
fold_07,7,20738,2,2,0.9531761407852173
fold_07,7,20738,3,3,0.9561914205551147
