nsdId,mean_same_image_similarity,std_same_image_similarity,n_pairs
61809,0.9333779985706011,0.03224175501458926,24
59585,0.9334162697196007,0.01930292135023596,24
68741,0.9334282378355662,0.015936540803253556,24
71753,0.9334845418731371,0.014379275555101564,24
11844,0.9334923848509789,0.021242011243865808,24
40935,0.9334962194164594,0.013649513224151765,24
36974,0.9335029895106951,0.017036860876555173,24
43950,0.9335600261886915,0.015821390201319802,24
3913,0.9335749670863152,0.015243330843341934,24
60305,0.933579720556736,0.019345587981775002,24
65943,0.9336079607407252,0.015942585728063285,24
57553,0.9336158782243729,0.022407564250848895,24
50114,0.9336223403612772,0.012213052620790248,24
72209,0.9336405967672666,0.01913132775121243,24
28096,0.9336503470937411,0.015271555947005166,24
15939,0.933660700917244,0.0179431201935278,24
42473,0.9336786617835363,0.015826679451260373,24
53052,0.9336910595496496,0.025794125747673972,24
10507,0.9337012966473898,0.01532772173184178,18
11837,0.9337107017636299,0.021330605618208362,24
56042,0.9337738653024038,0.018988187609839325,18
17463,0.9338318076398637,0.01572119697008561,18
23241,0.9338561470309893,0.020146980774762083,24
61122,0.9338924214243889,0.01676496027414913,24
61216,0.9339431673288345,0.013051148208083823,12
37494,0.9339946607748667,0.01448819705769068,24
50882,0.9340838541587194,0.015467586853942611,24
28418,0.934132284588284,0.017448058877070276,18
22879,0.934150459865729,0.020506811052296788,24
38494,0.9342379942536354,0.020704795653002456,24
33813,0.9342566877603531,0.018160682659328707,12
51077,0.934274693330129,0.01740724284132574,24
11521,0.9342797175049782,0.017322103937051195,24
41137,0.9343027770519257,0.015166119846792885,24
72015,0.9343341241280237,0.015569685889597739,24
72948,0.9343431890010834,0.015755672873995038,24
31837,0.9343994657198588,0.015039583884201369,24
22957,0.9344805280367533,0.01384958643111673,24
16702,0.9344809452692667,0.01400908469331239,24
60186,0.9344823732972145,0.025871178703891117,24
29711,0.9345236122608185,0.016700561667191537,24
21253,0.9345638404289881,0.018119967414784336,24
11725,0.9345644190907478,0.026463590936796875,24
5034,0.9345809270938238,0.014511369402966533,24
8109,0.9345968688527743,0.018737515619640717,24
52302,0.9346257282627953,0.01084851562677598,18
11932,0.9346462016304334,0.02136363867090945,24
66278,0.9346578121185303,0.018070947656486105,24
7480,0.9346875747044882,0.010622262448746063,12
58404,0.9347207620739937,0.01591455311610018,24
7944,0.9347227240602175,0.012763836175810258,24
8807,0.93476219723622,0.016522269310904603,24
10105,0.9347831209500631,0.015528260918828515,24
10471,0.9348725825548172,0.016824845819373567,24
67168,0.9349371790885925,0.01618630132830181,12
14528,0.9349450791875521,0.021998389990769765,24
13314,0.9349808742602667,0.015997091013691327,24
3164,0.9349848379691442,0.014154348913164819,24
43675,0.9350183010101318,0.023752277528175436,24
70075,0.9350320547819138,0.020453209046809476,24
45129,0.935050534705321,0.021724730788588168,24
3077,0.9351159731547037,0.01718707458113375,24
8509,0.9351481745640436,0.015906186324929298,24
42214,0.9351510604222616,0.020358546643933283,24
38817,0.9351551234722137,0.01953781238407508,24
14610,0.9351854398846626,0.014363243603977106,24
45356,0.9352186918258667,0.015832267944772275,24
44052,0.935250091056029,0.017196223508797286,24
53891,0.9352657943964005,0.01742525088219805,24
8933,0.9352983211477598,0.018311991519277374,24
20442,0.9353078057368597,0.019362410437648095,24
66330,0.9353296260039011,0.020810518419827014,24
29837,0.9354130824406942,0.017498550215470254,24
32772,0.9354437564810117,0.013911032957102349,24
41927,0.9354496523737907,0.019750744945503627,24
36476,0.9354714304208755,0.022065166172583934,24
42980,0.9355598986148834,0.020181050186166703,24
23993,0.9355844606955847,0.014404128903632166,24
3856,0.9356913616259893,0.01552079479004044,24
68278,0.9357193211714426,0.01392300356580824,24
46150,0.9357259968916575,0.015244790724384375,24
11942,0.9357507700721422,0.01486239150152534,24
34238,0.9357913161317507,0.015542290170088765,24
59039,0.9358155081669489,0.01057698461198772,12
63931,0.9358279059330622,0.013294906332156192,24
25702,0.9359189495444298,0.01856454536390687,24
4786,0.9359384179115295,0.016088630981088124,24
59699,0.9359545210997263,0.01496156278436689,24
36623,0.935967855155468,0.017529479892674824,24
66580,0.9360591098666191,0.018654007987654833,24
52931,0.9361126696070036,0.01597665650102816,24
4423,0.9361250350872675,0.013761537601097374,24
51983,0.9361412972211838,0.016114955940598093,24
71241,0.9361454571286837,0.01742487178346372,24
49955,0.9362007230520248,0.017002509441718515,24
19074,0.936321884393692,0.018470286865838192,24
57822,0.9363324642181396,0.011232744631503672,12
25371,0.9363553822040558,0.011317217226327453,24
62544,0.9363834609587988,0.015088086819606708,24
11635,0.9364193677902222,0.012670219623742393,24
9434,0.93643585840861,0.020566262674709554,24
21218,0.9365505278110504,0.025001143489626013,24
30954,0.9365786438186964,0.022330505251860203,24
45981,0.9365812043348948,0.01829854906079327,24
39402,0.9365975136558214,0.012039405240547328,24
40548,0.9365986660122871,0.015245527876299887,24
49466,0.9366008788347244,0.016814304714302487,24
51148,0.936634528140227,0.015438195513848068,24
69007,0.9366503655910492,0.01679123286238792,24
19933,0.9367240890860558,0.013852076735646172,24
51843,0.9368021761377653,0.021000812909000924,24
39289,0.9368213564157486,0.016861790809670762,24
13613,0.9368769948681196,0.016659567766131516,24
27435,0.9369380200902621,0.012350457246028373,24
44144,0.9370101814468702,0.010460920818888223,24
17934,0.9371106997132301,0.016591974163456057,24
4930,0.9371432637174925,0.02034881899896264,24
51521,0.9371590266625086,0.018516064756067006,24
51965,0.9373388588428497,0.010428394952532137,12
50734,0.9373655815919241,0.017931973543108198,24
65769,0.9373892645041147,0.017261800038947867,24
11617,0.9373932927846909,0.013479350715846312,24
71232,0.9374022309978803,0.016629141767416162,24
45595,0.9374354009826978,0.018519225775546412,24
66004,0.937442734837532,0.011372542092028938,24
6431,0.9374472399552664,0.015062360448337744,24
47600,0.9374498178561529,0.014771384016769366,12
48679,0.9375894293189049,0.019417286317426577,24
42224,0.9376098290085793,0.017852370181122575,24
55968,0.9377020051081976,0.016343037199109286,24
28349,0.9377103919784228,0.013887237717546824,24
37224,0.9378090451161066,0.027892440358226064,24
29381,0.9378586436311404,0.0177406479515326,24
3626,0.937868428726991,0.020635801374875768,24
30632,0.9379091262817383,0.017080126442743742,24
41710,0.9380443741877874,0.014415274590383598,24
32053,0.9380788579583168,0.021413413761512984,24
52394,0.9381721864144007,0.014733539830669379,24
24640,0.9382216533025106,0.01575945988095995,24
68418,0.938231905301412,0.013392714694769832,24
36067,0.9382715051372846,0.01573272418807433,24
65799,0.9383583342035612,0.016122929005068346,24
41566,0.93838998178641,0.022042885933559207,24
62479,0.9384392433696322,0.011415812231598656,18
66976,0.9385005906224251,0.015532003158684495,24
59023,0.93856197843949,0.015532090910456245,24
30563,0.9387654190262159,0.01746955644949368,24
4869,0.9388749599456787,0.010781885372960945,18
55408,0.9389284501473109,0.018780081175396902,24
62960,0.9390014732877413,0.01759004498928884,24
41116,0.9390288516879082,0.011863201456678603,24
31801,0.9390929763515791,0.017606933603776343,24
21601,0.9391499534249306,0.01457515797575461,24
57838,0.9394508674740791,0.013802945781474594,24
13138,0.9396564116080602,0.014550310005902917,24
40575,0.9397770836949348,0.02039907585688798,24
53728,0.9397885600725809,0.015016977264474471,24
66836,0.9399306202928225,0.01139097957470111,24
36910,0.9400836726029714,0.012957495536482951,24
20738,0.9403112108508745,0.01834766922011418,24
22263,0.940663514037927,0.012690428056559315,24
20633,0.9411328112085661,0.012098024959070194,24
28159,0.9413610473275185,0.030387490764629835,24
19181,0.943283682068189,0.01311373428302985,24
67742,0.9450710415840149,0.01131839738340376,24
